wdid,name,wdLabel,gender,dob,dobPrecision,source,sourceDate,pid,position,start,psid
Q107981776,Víctor Filloy Franco,Víctor Filloy Franco,male,,,https://www.govern.ad/el-govern,2021-08-07,Q107981777,Ministre de Territori i Habitatge,2021-05-20,Q107981776-4E34EC67-A6E2-4B78-9139-8F271B0A53ED
Q107981779,Josep Maria Rossell Pons,Josep Maria Rossell Pons,male,,,https://www.govern.ad/el-govern,2021-08-07,Q63869694,Ministre de Justícia i Interior,2019-05-22,Q107981779-2B0D3A8A-D133-45CD-B715-F62F8DBEEC1A
Q107981821,Jordi Torres Falcó,Jordi Torres Falcó,male,,,https://www.govern.ad/el-govern,2021-08-07,Q67187719,Ministre de Turisme i Telecomunicacions,2021-05-20,Q107981821-3B3253DF-3536-4113-AB56-394F1D7BE614
Q108500714,Trini Marín González,Trini Marín González,female,1964-01-01,9,https://www.govern.ad/el-govern,2021-09-11,Q108500749,Ministra d’Administracions Públiques i Participació Ciutadana,2021-07-12,Q108500714-4E5E0305-C42C-446E-A726-4AC0C1AF8D09
Q21001195,Xavier Espot Zamora,Xavier Espot Zamora,male,1979-10-30,11,,,Q634322,Cap de Govern del Principat d'Andorra,2019-05-16,Q21001195-38137e99-4687-b880-174c-2ccc71d741f8
Q21012236,Sílvia Riva González,Sílvia Riva González,female,1979-03-18,11,https://www.govern.ad/el-govern,2021-08-07,Q64165272,Ministra de Cultura i Esports,2019-05-30,Q21012236-b8263fe9-4c0e-5582-eb73-53e724ba54f6
Q55955802,Maria Ubach Font,Maria Ubach Font,female,1973-06-14,11,https://www.govern.ad/el-govern,2021-08-07,Q4294893,Ministra d'Afers Exteriors,2017-07-17,Q55955802-2759c1af-44e6-a26a-ba2e-b5dbc146b012
Q56403525,Jordi Gallardo Fernàndez,Jordi Gallardo Fernàndez,male,1976-03-23,11,https://www.govern.ad/el-govern,2021-08-07,Q63985662,"Ministre de Presidència, Economia i Empresa",2019-05-21,Q56403525-0bc79833-4bd9-913a-dd3b-b568edec98b5
Q56403529,Judith Pallarés Cortés,Judith Pallarés Cortés,female,1972-08-05,11,https://www.govern.ad/el-govern,2021-09-11,Q108500927,Ministra d’Afers Socials Joventut i Igualtat,2021-05-20,Q56403529-48C86899-A7E5-4CC7-99F4-9E97A66007AA
Q58009929,Sílvia Calvó Armengol,Sílvia Calvó Armengol,female,1969-10-15,11,https://www.govern.ad/el-govern,2021-08-07,Q90333454,"Ministra de Medi Ambient, Agricultura i Sostenibilitat",2015-01-01,Q58009929-4AFE25CB-D5BD-4416-AB98-EA8B771BA025
Q65038596,Ester Vilarrubla Escales,Ester Vilarrubla i Escales,female,1965-01-01,9,https://www.govern.ad/el-govern,2021-08-07,Q67200458,Ministra d'Educació i Ensenyament Superior,2019-05-22,Q65038596-20EA0368-ABC8-4BAF-BC79-A2B3074B5470
Q65938398,Eric Jover Comas,Eric Jover Comas,male,1977-11-01,10,https://www.govern.ad/el-govern,2021-08-07,Q66061766,Ministre de Finances i Portaveu,2019-05-22,Q65938398-7628D2D4-D32F-4615-B1C3-3EFEDD63709B
Q88194125,Joan Martínez Benazet,Joan Martínez Benazet,male,1954-01-01,9,https://www.govern.ad/el-govern,2021-08-07,Q88898726,Ministre de Salut,2019-05-22,Q88194125-e5bce7ee-41b0-3832-1752-0c96f6748948
